time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
2020,0.06904761904761905,0.0,0.6828125,0.4406972789115646,0.290025310343105,1.0,0.44292517006802723,0.29064157302575216,1.0
2040,0.07126984126984126,0.0,0.7203124999999999,0.44292517006802723,0.2903046399520436,1.0,0.44387755102040816,0.2917964186333029,1.0
2060,0.07126984126984126,0.0,0.7203124999999999,0.44387755102040816,0.29142237467633564,1.0,0.4448299319727891,0.29295126424085366,1.0
2080,0.07126984126984126,0.0,0.7203124999999999,0.44387755102040816,0.2928194390095663,1.0,0.44610544217687076,0.2941061098484044,1.0
2100,0.07126984126984126,0.0,0.7765625,0.44610544217687076,0.294216503342797,1.0,0.4470578231292517,0.29526095545595515,1.0
2120,0.07126984126984126,0.0,0.7859375,0.4470578231292517,0.29561356767602764,1.0,0.4492857142857143,0.2964158010635059,1.0
2140,0.07126984126984126,0.0,0.815625,0.4480102040816326,0.29701063200925826,1.0,0.4502380952380952,0.29745225589021135,1.0
2160,0.07126984126984126,0.0,0.821875,0.4492857142857143,0.2972899616181968,1.0,0.4502380952380952,0.29862991863007043,1.0
2180,0.07126984126984126,0.0,0.8496323529411764,0.4502380952380952,0.2986870259514275,1.0,0.4524659863945578,0.2998075813699296,1.0
2200,0.07126984126984126,0.0,0.8602941176470589,0.4524659863945578,0.29924568516930455,1.0,0.4546938775510204,0.30098524410978866,1.0
2220,0.07126984126984126,0.0,0.8709558823529412,0.4529496173469388,0.30036341989359666,1.0,0.45564625850340135,0.3021629068496478,1.0
2240,0.07126984126984126,0.0,0.9080882352941176,0.4557876275510204,0.30176048422682733,1.0,0.45564625850340135,0.30334056958950695,1.0
2260,0.07126984126984126,0.0,0.9341911764705881,0.45735012755102045,0.3034368781689965,1.0,0.45787414965986395,0.30451823232936603,1.0
2280,0.0734920634920635,0.0,0.9518382352941176,0.46018813775510203,0.3048339425022272,1.0,0.4599011479591837,0.3056958950692252,1.0
2300,0.0734920634920635,0.0,0.9628676470588236,0.46175063775510206,0.3048339425022272,1.0,0.4614636479591837,0.3068735578090843,1.0
2320,0.0734920634920635,0.0,0.9867647058823529,0.4645886479591837,0.3062310068354578,1.0,0.4643016581632653,0.3080512205489434,1.0
2340,0.0757142857142857,0.0,1.0,0.46742665816326534,0.30762807116868846,1.0,0.4658641581632653,0.30922888328880255,1.0
2360,0.0757142857142857,0.0,1.0,0.4689891581632653,0.307907400777627,1.0,0.4687021683673469,0.31040654602866163,1.0
2380,0.0757142857142857,0.0,1.0,0.47104591836734694,0.30930446511085763,1.0,0.4702646683673469,0.3115842087685208,1.0
2400,0.0757142857142857,0.0,1.0,0.4726084183673469,0.3107015294440883,1.0,0.47232142857142856,0.31276187150837986,1.0
2420,0.07619791666666667,0.0,1.0,0.4754464285714286,0.31098085905302686,1.0,0.4738839285714286,0.3136063122419237,1.0
2440,0.07619791666666667,0.0,1.0,0.47622767857142856,0.31237792338625747,1.0,0.4754464285714286,0.3149046635899927,1.0
2460,0.07619791666666667,0.0,1.0,0.4777901785714286,0.31377498771948814,1.0,0.47750318877551023,0.3162030149380617,1.0
2480,0.07697916666666667,0.0,1.0,0.48062818877551017,0.31517205205271875,1.0,0.4790656887755102,0.3175013662861307,1.0
2500,0.07723958333333333,0.0,1.0,0.4821906887755102,0.31542443546296894,1.0,0.48062818877551017,0.3187997176341997,1.0
2520,0.07723958333333333,0.0,1.0,0.4829719387755102,0.31688184410030457,1.0,0.48268494897959185,0.3196019824794035,1.0
2540,0.07723958333333333,0.0,1.0,0.48580994897959184,0.3183392527376401,1.0,0.4855229591836735,0.3208540747342565,1.0
2560,0.07723958333333333,0.0,1.0,0.48659119897959185,0.3197966613749757,1.0,0.48708545918367346,0.32210616698910943,1.0
2580,0.07723958333333333,0.0,1.0,0.4894292091836735,0.3201363352880192,1.0,0.4878667091836735,0.32238549659804794,1.0
2600,0.07802083333333333,0.0,1.0,0.49021045918367345,0.32125407001231127,1.0,0.4899234693877551,0.3236375888529009,1.0
2620,0.07828125,0.0,1.0,0.49304846938775515,0.3227114786496469,1.0,0.4927614795918367,0.3246103514988153,1.0
2640,0.07932291666666666,0.0,1.0,0.4951052295918367,0.32416888728698245,1.0,0.49354272959183676,0.32488968110775385,1.0
2660,0.07932291666666666,0.0,1.0,0.49588647959183674,0.3245085612000259,1.0,0.49638073979591835,0.3261417733626068,1.0
2680,0.07958333333333334,0.0,1.0,0.49744897959183676,0.3259659698373615,1.0,0.4971619897959184,0.32642110297154536,1.0
2700,0.08010416666666667,0.0,1.0,0.4995057397959184,0.32742337847469705,1.0,0.4987244897959184,0.32767319522639826,1.0
2720,0.08506944444444445,0.0,1.0,0.5010682397959183,0.3277630523877405,1.0,0.50078125,0.3279525248353368,1.0
2740,0.08611111111111111,0.0,1.0,0.50390625,0.3292204610250761,1.0,0.5015625,0.3292046170901898,1.0
2760,0.08715277777777777,0.0,1.0,0.5046875,0.33033819574936824,1.0,0.5044005102040816,0.3304567093450427,1.0
2780,0.08741319444444445,0.0,1.0,0.5067442602040817,0.3306778696624117,1.0,0.5059630102040816,0.33073603895398124,1.0
2800,0.08793402777777778,0.0,1.0,0.5075255102040817,0.3321352782997473,1.0,0.5080197704081633,0.3319881312088342,1.0
