time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
2000,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
2020,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
2040,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
2060,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
2080,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
2100,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.46458333333333335,0.0,0.0,0.03125
2120,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2140,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2160,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2180,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2200,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2220,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2240,0.6666666666666666,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2260,0.7083333333333333,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2280,0.7083333333333333,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2300,0.7083333333333333,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2320,0.75,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2340,0.75,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2360,0.75,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2380,0.75,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2400,0.75,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2420,0.75,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2440,0.75,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2460,0.75,0.4861111111111111,1.0,0.0,0.0,0.5114583333333333,0.0,0.0,0.03125
2480,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2500,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2520,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2540,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2560,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2580,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2600,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2620,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
2640,0.75,0.4861111111111111,1.0,0.0,0.0,0.5583333333333333,0.0,0.0,0.03125
