time,p-minimal-median,p-minimal-25th,p-minimal-75th,mip-pd-median,mip-pd-25th,mip-pd-75th,pareto-ihs-median,pareto-ihs-25th,pareto-ihs-75th
1760,0.00690583972905588,0.0009892000862677152,0.12493793856745664,0.26571829662191504,0.2017291483569754,0.6984444772095375,0.5461661614596194,0.3273514319362919,0.7993496765048489
1780,0.00690583972905588,0.0009892000862677152,0.12493793856745664,0.26771199530474543,0.20273496422842435,0.7015913303563905,0.5488800951925653,0.3285829952891913,0.8037898404277715
1800,0.00690583972905588,0.0009892000862677152,0.12493793856745664,0.2694444609677221,0.20407605205702298,0.7036892324542927,0.5512676581683311,0.32994706682725433,0.8071997845704743
1820,0.00690583972905588,0.0009892000862677152,0.12528134516086323,0.2714381596505525,0.20541713988562163,0.7057871345521948,0.5539055481715358,0.3313749138755214,0.8075190693725177
1840,0.00690583972905588,0.0009892000862677152,0.12562475175426982,0.272791118672163,0.20675822771422026,0.7057871345521948,0.5571470599051227,0.3329352691089521,0.8091878587568243
1860,0.00690583972905588,0.0009892000862677152,0.1259681583476764,0.27440531071362717,0.20762997887198031,0.7057871345521948,0.5597358301243491,0.3342355651368111,0.8112482983172639
1880,0.00690583972905588,0.0009892000862677152,0.1266549715344896,0.2762092560757744,0.20840112640801,0.7075890976493386,0.5624497638572952,0.33579592037024175,0.8143389576579232
1900,0.00690583972905588,0.0009892000862677152,0.1266549715344896,0.27775196841806804,0.20974221423660863,0.7086380486982897,0.5647121633193417,0.33729250009346845,0.8143389576579232
1920,0.00690583972905588,0.0009892000862677152,0.1269983781278962,0.27936616045953216,0.210848633729788,0.7104400117954335,0.5676273042957485,0.3388528553268991,0.8163993972183627
1940,0.00690583972905588,0.0009892000862677152,0.1269983781278962,0.28090887280182575,0.21208911793665622,0.7125379138933357,0.5703412380286943,0.34041321056032986,0.8184598367788023
1960,0.00690583972905588,0.0009892000862677152,0.1269983781278962,0.28271281816397303,0.21319553742983557,0.7125379138933357,0.5727288010044602,0.34184105760859695,0.8205202763392418
1980,0.00690583972905588,0.0009892000862677152,0.1269983781278962,0.2840657771855835,0.21420135330128456,0.7146358159912377,0.5754427347374063,0.34326890465686405,0.8225807158996814
2000,0.00690583972905588,0.0009892000862677152,0.1269983781278962,0.2856799692270477,0.2155424411298832,0.7156847670401887,0.5781566684703521,0.34489303540049887,0.8236109356799012
2020,0.00690583972905588,0.0009892000862677152,0.128028597908116,0.2872226815693413,0.21631358866591288,0.7177826691380909,0.5808706022032981,0.3462571069385619,0.8256713752403407
2040,0.00690583972905588,0.0009892000862677152,0.128028597908116,0.28921638025217167,0.21742000815909224,0.7177826691380909,0.5832581651790639,0.34768495398682897,0.8277318148007803
2060,0.00690583972905588,0.0009892000862677152,0.128028597908116,0.29056933927378215,0.21805709098143305,0.7198805712359929,0.5861733061554706,0.349049025524892,0.8287620345810002
2080,0.00690583972905588,0.0009892000862677152,0.12837200450152259,0.29256303795661254,0.21929757518830129,0.7198805712359929,0.5886860326449559,0.3503493215527509,0.8308224741414397
2100,0.00690583972905588,0.0009892000862677152,0.13008903746855555,0.293915996978223,0.22040399468148064,0.7198805712359929,0.5913999663779019,0.35171339309081395,0.8318526939216595
2120,0.00690583972905588,0.0009892000862677152,0.13111925724877532,0.2952689559998335,0.22140981055292958,0.7209295222849439,0.5941139001108479,0.35314124013908105,0.8318526939216595
2140,0.00690583972905588,0.0009892000862677152,0.1318060704355885,0.2970729013619807,0.22275089838152823,0.7209295222849439,0.5965014630866137,0.354505311677144,0.8339131334820991
2160,0.00690583972905588,0.0009892000862677152,0.1318060704355885,0.298046353742225,0.22352204591755792,0.7240763754317971,0.5992153968195597,0.35632572611614655,0.8339131334820991
2180,0.00690583972905588,0.0009892000862677152,0.1318060704355885,0.3000400524250554,0.22452786178900688,0.7251253264807481,0.6016029597953254,0.3582148732301086,0.8359735730425386
2200,0.00690583972905588,0.0009892000862677152,0.1318060704355885,0.30139301144666586,0.22563428128218624,0.7251253264807481,0.6041156862848107,0.359971512158907,0.8370037928227584
2220,0.00690583972905588,0.0009892000862677152,0.1318060704355885,0.3031969568088131,0.2266400971536352,0.7272232285786503,0.6068296200177568,0.36186065927286903,0.8390642323831979
2240,0.00690583972905588,0.0009892000862677152,0.1321494770289951,0.30454991583042357,0.22774651664681456,0.7272232285786503,0.6090159757500617,0.36361729820166744,0.8400944521634177
2260,0.00690583972905588,0.0009892000862677152,0.1321494770289951,0.3063538611925709,0.2289870008536828,0.7272232285786503,0.6119311167264685,0.3651776534350982,0.8411246719436375
2280,0.00690583972905588,0.0009892000862677152,0.1321494770289951,0.3073273135728151,0.22999281672513178,0.7272232285786503,0.6143186797022343,0.3667380086685289,0.843185111504077
2300,0.00690583972905588,0.0009892000862677152,0.1321494770289951,0.3091312589349624,0.2313339045537304,0.7272232285786503,0.6170326134351802,0.3684308720871233,0.843185111504077
2320,0.00690583972905588,0.0009892000862677152,0.1324928836224017,0.3104842179565729,0.2318703837543408,0.7282721796276013,0.6197465471681263,0.3703837947112894,0.8442153312842968
2340,0.00690583972905588,0.0009892000862677152,0.13386650999602806,0.3120269302988664,0.2328761996257898,0.7300741427247451,0.6219398747466633,0.3720128826196797,0.8452455510645166
